word,n_entries,n_senses_total,wn_senses
pottery,1,4,3
pouch,1,5,6
pouf,1,2,2
poultry,1,2,2
pounce on,1,2,0
poundage,1,2,4
pounding,1,2,11
pour,1,8,6
poverty,1,2,1
powdered,1,2,3
powder keg,1,2,0
powder puff,1,2,0
powdery,1,2,2
powerful,1,6,6
powerhouse,1,2,3
powers,1,3,10
power of attorney,1,2,0
power plant,1,2,0
pox,1,3,2
pp,1,2,0
PR,1,2,3
practicable,1,2,2
practicality,1,2,1
practically,1,2,3
practice,1,9,10
practise,1,8,3
practised,1,3,4
practitioner,1,2,1
praetorian,1,2,3
pragmatism,1,2,2
praises,1,4,3
praxis,1,3,1
pre -,1,3,0
preach,1,4,2
precarious,1,2,3
precaution,1,2,3
precede,1,4,5
precedence,1,3,3
precedent,1,3,5
precept,1,2,2
precession,1,2,2
precinct,1,4,1
precincts,1,2,1
preciosity,1,2,1
precipice,1,2,1
precipitation,1,5,6
precipitous,1,3,2
precise,1,4,2
precisely,1,3,3
precision,1,2,1
precocious,1,2,2
predatory,1,3,3
predecessor,1,2,2
predestination,1,2,2
predetermine,1,3,2
predictable,1,2,1
prediction,1,2,2
predigest,1,2,1
predominate,1,2,3
preempt,1,4,5
preemption,1,5,4
preemptive,1,3,1
preen,1,2,3
preexist,1,2,1
prefect,1,2,1
prefecture,1,3,2
prefer,1,3,4
preference,1,4,4
pregnancy,1,3,1
pregnant,1,5,3
prehistoric,1,2,3
prehistory,1,3,1
prejudicial,1,2,2
prelacy,1,2,2
prelude,1,2,4
premature,1,3,3
premises,1,2,5
premium,1,5,6
preoccupation,1,2,3
preparation,1,5,8
preparatory school,1,2,0
prepared,1,2,11
prepare,1,5,8
prepare for,1,3,0
prepossessed,1,2,4
prepossession,1,2,2
preposterous,1,2,1
prep,1,2,1
pres .,1,2,0
presbyter,1,3,1
presbytery,1,3,1
prescribe,1,2,1
prescription,1,4,5
prescriptive,1,2,1
presence,1,6,6
presentable,1,2,1
presentation,1,3,7
presently,1,2,2
preservation,1,2,4
presidency,1,2,2
president,1,6,6
presidential,1,2,2
preside over,1,2,0
pressed,1,2,15
press home,1,4,0
pressurize,1,2,3
prestige,1,2,1
presume,1,4,4
presumption,1,2,4
presuppose,1,2,2
presupposition,1,2,1
pretence,1,4,5
pretension,1,2,3
preternatural,1,2,2
prevailing,1,2,6
prevail,1,2,5
prevaricate,1,2,1
prevent,1,2,2
previous,1,2,3
prevision,1,2,4
prey on,1,4,0
priceless,1,2,1
price tag,1,2,0
prickly,1,3,2
prickly pear,1,2,0
prick up,1,2,0
pride,1,9,6
priesthood,1,2,1
priest,1,2,2
prim,1,2,5
primacy,1,2,1
prima donna,1,2,0
primal,1,2,2
prime mover,1,2,0
primeval,1,2,1
primogeniture,1,2,1
primrose,1,3,1
prince,1,4,1
princely,1,2,2
princess,1,2,1
principal boy,1,2,0
principle,1,8,6
principles,1,3,6
printable,1,2,1
printer,1,3,3
printing,1,4,8
priority,1,3,2
prism,1,2,2
prismatic,1,3,2
prisoner,1,2,1
prison,1,3,2
pristine,1,2,2
privacy,1,2,2
privateer,1,2,2
privation,1,2,2
privilege,1,5,4
privileged,1,3,4
prizefight,1,2,2
probability,1,6,2
probationer,1,3,2
probation,1,2,3
problem,1,5,3
proboscis,1,3,2
procedure,1,2,4
proceeding,1,2,6
proceedings,1,3,8
proceed,1,3,5
proceed to,1,2,0
procession,1,3,3
proclaim,1,2,4
proclamation,1,2,2
proconsul,1,2,3
proconsulate,1,2,1
proctor,1,2,2
procure,1,3,2
prodigy,1,4,3
producer,1,2,3
product,1,4,6
production,1,7,8
productive,1,3,4
profanation,1,2,2
profanity,1,2,1
profess,1,8,7
professed,1,3,10
profession,1,3,4
professionalism,1,4,1
professor,1,4,1
profitable,1,2,1
profligacy,1,2,2
profound,1,5,6
profundity,1,2,4
profuse,1,2,1
progenitor,1,2,1
progeny,1,2,1
prognathous,1,2,1
prognosis,1,2,2
prognostication,1,2,3
progression,1,3,3
prohibit,1,2,1
prohibition,1,4,5
prohibitive,1,2,1
projection,1,6,10
proletariat,1,2,1
proliferate,1,2,2
proliferation,1,3,2
prolific,1,4,2
prologue,1,2,1
prolongation,1,2,3
prom,1,3,1
prominence,1,3,3
prominent,1,4,2
promiscuous,1,3,2
Promised Land,1,2,0
promote,1,5,5
promoter,1,2,2
promotion,1,4,4
promulgate,1,2,2
prone,1,2,2
pronounce,1,4,2
pronounced,1,2,3
pronunciation,1,3,2
- philia,1,2,0
- phobia,1,2,0
- pounder,1,2,0
- powered,1,2,0
- pronged,1,2,0
propagate,1,5,8
properly,1,3,2
property,1,8,5
prophecy,1,2,2
prophesy,1,2,2
prophet,1,4,2
Prophet,1,2,2
prophetic,1,2,1
Prophets,1,3,3
propitious,1,2,1
proportional,1,2,3
proportions,1,2,7
proposal,1,3,3
propose,1,5,5
proprietary,1,2,2
propriety,1,2,1
prosaic,1,2,3
proscenium,1,2,2
proscribe,1,2,1
proscription,1,2,2
prosecute,1,3,3
prosecution,1,4,3
proselytize,1,2,1
prose,1,2,2
prospective,1,2,1
prospects,1,2,7
prosper,1,3,1
prostitution,1,2,1
prostration,1,3,3
protagonist,1,3,2
protect,1,4,2
protection,1,4,7
protective,1,2,3
protector,1,3,1
protectorate,1,2,1
pro -,1,2,0
protestation,1,2,2
proto -,1,2,0
protocol,1,2,3
protrusion,1,2,2
protuberance,1,2,2
prove,1,5,9
proven,1,2,10
provender,1,2,2
proverbial,1,3,2
proverbially,1,2,1
provide,1,2,7
provide against,1,2,0
provide for,1,3,0
providence,1,2,4
province,1,5,2
proving ground,1,2,0
provocation,1,3,3
provoke,1,4,4
provost,1,2,1
prowess,1,2,1
prowler,1,2,1
proximate,1,2,2
proximity,1,2,3
proxy,1,3,2
prudery,1,2,1
psalmody,1,2,1
Psalms,1,2,4
pseudonymous,1,2,1
psyche,1,2,3
psychoanalysis,1,2,1
psychological,1,4,2
psychologist,1,2,1
psychology,1,4,1
psychosomatic,1,2,1
pt,1,5,1
publican,1,2,1
publication,1,3,4
publicity,1,3,2
public nuisance,1,2,0
public relations,1,2,0
public school,1,2,0
publish,1,5,3
pudding,1,6,3
puerility,1,2,2
puffer,1,2,2
puff out,1,3,0
puff up,1,2,0
puffy,1,2,3
pugilism,1,2,1
pukka,1,2,1
Pullman,1,3,1
pull at,1,3,0
pull away,1,2,0
pull back,1,3,0
pull down,1,3,0
pull in,1,6,0
pull off,1,2,0
pull out,1,2,0
pull through,1,2,0
pull together,1,3,0
pull - up,1,2,0
pull up,1,3,0
pulpit,1,2,1
pulsate,1,3,3
pulsation,1,2,3
pulverize,1,2,3
pumpkin,1,2,2
Punch,1,2,6
punch - drunk,1,2,0
punctilio,1,2,2
punctuate,1,2,3
punctuation,1,2,3
pundit,1,2,1
pungent,1,2,2
punish,1,2,1
punishment,1,3,1
punitive,1,2,1
puppet,1,4,3
puppy,1,2,2
purblind,1,2,2
pure,1,10,7
purgation,1,2,3
purgatory,1,2,2
purler,1,2,0
purlieus,1,2,1
purposeful,1,2,2
purposely,1,2,1
purse strings,1,2,0
pursue,1,6,4
pursuit,1,4,4
pushed,1,3,10
pusher,1,3,5
pushover,1,2,2
push along,1,2,0
push - button,1,3,0
push forward,1,3,0
push off,1,2,0
push through,1,2,0
pussycat,1,2,2
pussy willow,1,2,0
putative,1,2,1
putrefaction,1,2,3
putrid,1,2,3
put about,1,4,0
put aside,1,2,0
put away,1,7,0
put back,1,4,0
put down,1,8,0
put down for,1,3,0
put down to,1,3,0
put forth,1,2,0
put forward,1,6,0
put in,1,8,0
put in for,1,3,0
put into,1,7,0
put - on,1,2,0
put out,1,13,0
put over,1,2,0
put together,1,4,0
put up,1,15,0
put up to,1,2,0
P O,1,3,0
pygmy,1,4,2
pyjamas,1,2,2
pylon,1,3,2
pyramid,1,4,7
pyrotechnics,1,3,3
qt,1,2,0
quadrangle,1,2,2
quadrant,1,2,4
quadrillion,1,2,2
qualification,1,3,3
qualified,1,2,12
qualify,1,2,7
quality,1,2,7
quantity,1,3,3
quart,1,2,3
quartering,1,2,7
quartermaster,1,2,1
quarters,1,2,19
quash,1,2,2
queasy,1,2,3
Queensberry rules,1,2,0
questionable,1,2,2
quetzal,1,2,2
quicken,1,2,5
quickstep,1,2,3
quietism,1,2,1
quietus,1,2,1
quill,1,3,4
quirk,1,2,3
quite,1,6,4
quits,1,3,6
quittance,1,2,2
quotation,1,3,4
rabble,1,2,2
rabid,1,2,2
raccoon,1,2,2
racing,1,2,5
radiant,1,3,1
radiation,1,3,7
radiator,1,3,3
radicalism,1,2,1
radiogram,1,3,2
radio -,1,2,0
radiotherapy,1,2,1
radish,1,2,5
radius,1,3,5
raga,1,2,0
ragbag,1,2,2
ragged,1,4,9
railroad,1,4,5
rails,1,3,16
railway,1,2,2
rainbow,1,2,2
rain check,1,2,0
rain out,1,2,0
rainy,1,2,1
rake in,1,2,0
rake up,1,2,0
rakish,1,3,2
ramble on,1,2,0
rambler,1,2,2
rambling,1,2,5
rampant,1,3,3
ramrod,1,3,3
ranch,1,2,2
ranger,1,4,3
rank and file,1,2,0
ranks,1,4,8
ransack,1,2,2
rapier,1,2,1
rap out,1,2,0
rapture,1,2,2
rarely,1,2,1
raring,1,2,1
rarity,1,2,3
rascal,1,2,2
raspberry,1,3,3
ratchet,1,2,2
rating,1,5,13
rational,1,2,5
rationalize,1,2,5
rations,1,2,4
rattan,1,3,3
ratty,1,2,3
ravage,1,2,3
ravel,1,2,4
raven,1,2,5
ravish,1,3,2
rawhide,1,2,1
razorback,1,2,3
reach - me - down,1,2,0
reaction,1,4,7
react,1,2,3
reactor,1,2,2
readable,1,2,1
reader,1,4,8
readership,1,2,1
readily,1,2,2
readiness,1,3,4
reading,1,8,19
readout,1,2,3
read out,1,2,0
realism,1,3,5
realist,1,2,3
realistic,1,2,3
reality,1,4,4
realization,1,3,6
realize,1,4,6
realize on,1,2,0
really,1,4,4
realm,1,2,3
real estate,1,2,0
ream,1,2,5
reaper,1,2,3
reappraisal,1,2,1
rearguard,1,2,1
rearrange,1,2,1
rearward,1,2,4
reasonable,1,2,3
reasonably,1,2,2
rebuild,1,2,1
recapture,1,2,6
recast,1,2,3
recede,1,2,3
receivable,1,2,1
receive,1,6,13
receiver,1,4,6
receivership,1,2,3
reception,1,4,5
recession,1,2,5
reciprocate,1,2,2
recital,1,2,5
recitation,1,3,4
recite,1,3,5
reckoning,1,5,9
reckon,1,3,6
reckon on,1,2,0
reckon with,1,2,0
reckon without,1,2,0
reclaim,1,4,5
recline,1,2,3
recognition,1,3,8
recognize,1,4,9
recollection,1,3,3
recommendation,1,3,3
recommend,1,3,3
reconcile,1,2,4
reconstitute,1,2,1
reconstruct,1,2,5
reconstruction,1,3,4
recorder,1,3,4
recoup,1,2,3
recover,1,3,6
recovery,1,2,3
rectifier,1,2,2
rectify,1,3,6
rector,1,2,1
recur,1,2,3
recur to,1,2,0
redcap,1,2,2
redcurrant,1,2,0
redeem,1,3,6
redemption,1,2,3
red flag,1,2,0
red light,1,2,0
red pepper,1,3,0
red squirrel,1,2,0
reduce,1,3,20
reduce to,1,5,0
reduction,1,2,3
redundancy,1,3,4
redundant,1,2,2
redwood,1,2,2
reed,1,3,5
reedy,1,2,2
reentry,1,2,1
reeve,1,2,4
reference,1,5,11
reference library,1,2,0
refer to,1,5,0
refined,1,2,11
refinement,1,3,5
refiner,1,2,1
reflection,1,5,8
reflect,1,3,7
reflect on,1,3,0
refractory,1,3,4
refresh,1,2,4
refreshing,1,2,6
refreshment,1,2,2
refuge,1,3,4
refusal,1,2,2
regain,1,3,2
regalia,1,2,2
regards,1,2,10
Regency,1,2,3
regicide,1,2,2
regime,1,2,2
Regina,1,2,1
region,1,3,5
registration,1,2,5
regrets,1,2,6
regrettably,1,2,1
regularly,1,2,3
regulate,1,2,4
regulation,1,3,7
rehabilitate,1,3,3
rehearsal,1,2,2
rehearse,1,2,1
Reich,1,2,3
reincarnation,1,3,3
rein,1,6,6
rejoice,1,2,3
rejoin,1,3,2
relate,1,3,5
relate to,1,3,0
relation,1,5,6
relations,1,3,7
relationship,1,2,4
relax,1,3,8
relaxation,1,2,7
relevant,1,2,1
relic,1,2,2
relief,1,10,11
relieve,1,7,11
relieve of,1,3,0
religion,1,4,2
religiously,1,2,2
reluctantly,1,2,1
rely on,1,2,0
remain,1,3,4
remains,1,2,6
remarry,1,2,1
remember,1,5,8
remembrance,1,2,2
remind,1,2,2
reminiscent,1,2,1
remission,1,4,4
remittance,1,2,1
remit,1,3,9
remnant,1,2,2
remorse,1,2,1
remote,1,5,6
rend,1,2,1
rendering,1,2,20
render,1,6,14
render up,1,2,0
renege,1,2,2
renew,1,3,2
renewable,1,2,2
renewal,1,2,3
renounce,1,2,4
rent roll,1,2,0
repartee,1,2,1
repay,1,3,4
repeater,1,2,4
repeating,1,3,7
repel,1,2,5
repercussion,1,2,2
repertory,1,2,3
repetition,1,2,3
replacement,1,2,6
replace,1,2,4
reportage,1,3,1
repository,1,2,3
re -,1,3,0
representation,1,2,10
represent,1,6,15
repress,1,2,4
repressed,1,2,5
repression,1,2,3
reproduce,1,2,4
reproducer,1,2,1
reproduction,1,3,5
reproductive,1,2,1
republic,1,2,2
repudiate,1,4,4
repulsion,1,2,3
repulsive,1,2,3
reputation,1,2,3
repute,1,2,2
reputed,1,2,1
requiem,1,2,3
require,1,2,4
requirement,1,3,3
rescript,1,2,4
reseat,1,2,3
reservation,1,5,7
reserved,1,2,6
reservoir,1,2,4
reset,1,4,4
residence,1,3,4
resign,1,3,4
resignation,1,3,3
resilient,1,2,2
resin,1,2,1
resist,1,4,6
resistance,1,8,11
resolution,1,5,11
resolvable,1,2,2
resonance,1,2,5
resonant,1,3,2
resonate,1,2,2
resort,1,6,6
resort to,1,2,0
resound,1,2,2
resounding,1,2,3
resource,1,4,3
resources,1,2,3
respectable,1,2,3
respects,1,2,10
respiration,1,2,3
respite,1,2,6
respond,1,3,3
response,1,4,7
responsibility,1,5,3
responsible,1,4,3
responsive,1,2,3
restless,1,2,3
restoration,1,5,7
restore,1,5,5
restrained,1,2,10
restraint,1,5,6
restricted,1,4,7
restriction,1,2,3
restrictive,1,2,2
rest on,1,4,0
resume,1,2,6
resurface,1,2,3
resurrect,1,3,3
resurrection,1,2,2
retain,1,3,4
retainer,1,2,3
retire,1,5,11
retired,1,2,12
retirement,1,2,3
retiring,1,2,14
retrace,1,2,2
retract,1,2,4
retractable,1,2,1
retraction,1,2,2
retrieval,1,2,3
retrieve,1,4,4
retro -,1,4,0
returnable,1,2,1
return to,1,3,0
reunion,1,2,2
revalue,1,2,2
reveal,1,2,3
revealing,1,2,6
revelation,1,2,4
reverend,1,2,3
reverie,1,2,2
reversion,1,3,6
revert to,1,4,0
revision,1,3,3
revival,1,3,2
revive,1,3,5
revoke,1,2,3
revolution,1,4,3
revolutionize,1,2,3
revolve,1,3,3
revolve around,1,2,0
revue,1,2,1
revulsion,1,2,1
rev up,1,2,0
Rex,1,2,1
rhapsody,1,2,1
rhetoric,1,2,4
rhetorically,1,3,1
rhetorical,1,2,2
rhinestone,1,2,1
rhubarb,1,2,2
rhythm,1,2,5
ribald,1,2,2
ribbon,1,3,4
rice,1,2,5
rice paper,1,2,0
rich,1,9,13
richly,1,2,3
ridden,1,2,14
riddle with,1,2,0
rider,1,3,4
ride down,1,2,0
ride on,1,3,0
ride out,1,2,0
rid of,1,2,0
rife,1,2,2
rifleman,1,2,2
rifle range,1,2,0
rifle shot,1,2,0
righteous,1,2,2
rightly,1,3,1
rights,1,6,12
right - hand,1,4,0
right hand,1,2,0
right - handed,1,2,0
right - hander,1,2,0
right of way,1,2,0
right side,1,4,0
right wing,1,3,0
right - winger,1,2,0
rigid,1,3,5
rigmarole,1,2,2
rigorous,1,2,2
rigour,1,3,3
rig out,1,2,0
rig up,1,2,0
rind,1,3,1
ringer,1,3,4
ring out,1,2,0
riotous,1,2,3
ripcord,1,2,2
ripe,1,9,5
rip - off,1,2,0
rip off,1,2,0
riser,1,2,3
risible,1,2,1
river,1,2,1
Road,1,2,2
road,1,7,2
roaster,1,2,4
robbery,1,3,2
robin,1,2,2
robot,1,2,1
robust,1,2,4
rocker,1,3,7
rocks,1,2,9
rod,1,8,6
rodeo,1,2,2
roller,1,3,7
rolling,1,2,22
roll back,1,2,0
roll by,1,2,0
roll on,1,3,0
roll out,1,3,0
roll up,1,3,0
Romany,1,2,3
r *31 sum *31,1,2,0
rood,1,2,1
roofless,1,2,2
rooftree,1,2,1
rookery,1,2,1
room service,1,2,0
rooted,1,2,7
roots,1,3,15
root out,1,2,0
ropes,1,2,4
rosary,1,2,1
rosette,1,2,4
rosy,1,2,4
rotate,1,2,6
rotation,1,4,4
rotisserie,1,2,2
rotogravure,1,2,3
rotor,1,2,3
rotten,1,5,3
rotund,1,2,3
roughly,1,2,3
roughneck,1,2,1
roughness,1,2,7
rough up,1,2,0
roundel,1,2,3
roundhouse,1,2,2
roundly,1,2,2
rounds,1,2,21
round off,1,2,0
round on,1,2,0
round out,1,2,0
round trip,1,2,0
round up,1,3,0
rouse,1,3,4
rousing,1,2,7
roving commission,1,2,0
rowan,1,2,1
royalty,1,3,2
rubber stamp,1,2,0
rub along,1,2,0
rub down,1,2,0
rub in,1,3,0
rub out,1,2,0
rub up,1,3,0
ruby,1,2,4
rudder,1,2,2
rude,1,7,5
rudely,1,3,1
rudimentary,1,2,3
ruff,1,2,5
rug,1,2,1
rugged,1,2,4
ruinous,1,2,2
ruins,1,2,12
rulebook,1,2,0
ruler,1,2,2
rumbling,1,3,4
ruminate,1,2,2
rumour,1,2,2
rump,1,3,3
runaway,1,3,3
rune,1,2,1
runnel,1,2,1
runner,1,4,10
running mate,1,2,0
runny,1,2,1
run after,1,3,0
run - around,1,2,0
run away with,1,6,0
run back,1,2,0
run down,1,5,0
run - in,1,2,0
run in,1,2,0
run into,1,4,0
run off,1,4,0
run out,1,3,0
run out of,1,2,0
run over,1,2,0
run to,1,3,0
run - up,1,2,0
run up,1,5,0
run up against,1,3,0
rush into,1,2,0
Russo -,1,2,0
rusticate,1,3,5
rustication,1,2,5
rustless,1,2,5
rustling,1,3,6
rusty,1,3,4
ruthless,1,2,1
- raiser,1,2,0
- read,1,2,0
rye,1,4,3
Sabbath,1,3,1
saccharine,1,2,1
sacerdotal,1,2,2
sachet,1,2,1
sackcloth,1,2,2
sacred,1,4,5
sad,1,4,3
saddlebag,1,2,1
saddlery,1,3,2
saddle stitch,1,2,0
sadism,1,2,1
sadly,1,3,3
safari,1,2,1
safe - conduct,1,2,0
safety,1,3,6
safety belt,1,2,0
safety valve,1,2,0
saffron,1,2,3
saga,1,2,1
Sagittarius,1,2,4
sahib,1,2,1
sailing,1,3,8
sailor,1,3,3
saint,1,3,5
sainted,1,2,3
salad,1,3,1
salad dressing,1,2,0
sale,1,7,5
salesman,1,2,1
sally,1,4,3
salmon,1,3,5
salon,1,3,3
saloon,1,5,3
saltlick,1,2,0
salty,1,3,3
salutation,1,2,3
salvation,1,3,4
salvo,1,2,3
Samaritan,1,2,1
samba,1,2,5
sameness,1,2,2
sanctify,1,3,2
sanctity,1,2,1
sanctuary,1,3,3
sanctum,1,2,2
sandalwood,1,2,1
sands,1,2,5
sandy,1,2,2
sane,1,2,2
sanguinary,1,2,2
sanguine,1,3,3
sanitary,1,2,1
sapper,1,2,2
sapphic,1,2,2
sappy,1,3,2
saraband,1,2,2
sardine,1,2,4
satellite,1,3,5
satisfaction,1,6,5
satisfy,1,5,3
saturate,1,3,2
saturation,1,3,4
Saturday,1,2,1
satyr,1,2,2
saucy,1,3,2
sauna,1,2,1
sausage,1,2,2
saver,1,2,2
savings account,1,2,0
saviour,1,2,2
say - so,1,2,0
scabrous,1,2,2
scaffold,1,4,3
scalding,1,2,4
scandal,1,3,2
scarab,1,2,1
scarcely,1,2,2
scarify,1,3,3
scary,1,2,1
scavenge,1,2,4
scavenger,1,2,3
scenario,1,2,3
scene,1,12,10
scenery,1,2,2
scenic,1,3,2
schism,1,2,2
scholar,1,4,3
scholarly,1,2,1
scholarship,1,2,2
scholastic,1,3,4
schoolmarm,1,2,1
schooner,1,2,2
science,1,3,2
scientific,1,2,2
scintillate,1,2,5
scion,1,2,1
scissors,1,3,4
scooter,1,2,5
scorcher,1,2,2
scorching,1,2,7
scorer,1,2,3
Scorpio,1,2,3
scotch,1,2,6
Scotch,1,2,6
Scottish,1,2,2
scrap heap,1,2,0
scrap paper,1,2,0
scratchy,1,3,4
screen out,1,2,0
screwball,1,2,3
screw top,1,2,0
screw up,1,2,0
scrimp,1,2,1
script,1,4,4
scripture,1,3,2
scrivener,1,2,1
scroll,1,2,3
scrounge,1,2,2
scrubber,1,2,3
scrubby,1,3,2
scrum,1,2,1
scrupulous,1,2,2
scrutiny,1,2,2
scum,1,4,3
scurrility,1,2,1
seafaring,1,2,3
seagoing,1,2,1
seaman,1,3,2
searing,1,2,5
seasonable,1,2,2
seasoning,1,2,5
sea,1,11,3
sea power,1,2,0
seaway,1,3,1
seclusion,1,2,2
secondary,1,4,7
second best,1,2,0
second class,1,3,0
secrecy,1,2,2
secretary,1,3,4
secretion,1,2,2
sectional,1,3,4
sector,1,3,6
secular,1,3,6
secularize,1,2,2
security,1,5,9
sedentary,1,2,1
sediment,1,2,3
seduce,1,2,2
seduction,1,2,2
seedbed,1,2,1
seedy,1,3,4
seek,1,5,6
seem,1,2,4
seemingly,1,2,1
seethe,1,3,4
see about,1,3,0
see off,1,2,0
see out,1,2,0
see over,1,2,0
segregated,1,2,4
segregation,1,2,3
seize,1,4,8
seizure,1,2,4
selection,1,3,5
selective,1,3,2
self,1,4,3
self -,1,3,0
self - conscious,1,2,0
self - contained,1,2,0
self - starter,1,2,0
seller,1,3,1
sell - out,1,2,0
sell out,1,3,0
sell up,1,2,0
semantics,1,2,2
semi -,1,3,0
semicircle,1,2,1
seminal,1,2,2
seminary,1,2,2
Semitic,1,2,3
senate,1,3,2
send,1,9,8
send away,1,2,0
send down,1,4,0
send in,1,2,0
send off,1,4,0
send on,1,2,0
send out,1,2,0
send up,1,3,0
seniority,1,2,2
sensation,1,3,5
sensational,1,4,3
senseless,1,2,4
senses,1,2,10
sensibility,1,3,3
sensible,1,4,4
sensitive,1,5,6
sensual,1,2,2
sententious,1,2,2
sentient,1,2,2
sentiment,1,4,2
sentimental,1,2,2
sentimentalize,1,2,3
sentry,1,2,1
separation,1,5,9
separatism,1,2,3
sepia,1,2,3
septic,1,2,2
sepulchral,1,2,3
sequel,1,2,2
sequence,1,4,7
sequester,1,2,5
sequestration,1,2,4
seraphic,1,2,2
serene,1,2,2
sergeant,1,2,3
sergeant major,1,2,0
series,1,6,7
serif,1,2,1
serious,1,4,6
seriously,1,3,2
sermon,1,2,2
serous,1,2,1
serpent,1,2,3
serried,1,2,1
serum,1,2,1
servant,1,3,2
server,1,4,4
serviceable,1,2,3
servile,1,3,2
serving,1,2,17
session,1,3,4
setback,1,2,1
setter,1,2,2
setting,1,5,32
settled,1,4,26
settlement,1,8,7
settler,1,2,3
settle down,1,4,0
settle on,1,2,0
settle up,1,2,0
set against,1,2,0
set aside,1,3,0
set back,1,3,0
set down,1,3,0
set off,1,5,0
set on,1,2,0
set out,1,4,0
set piece,1,3,0
set to,1,2,0
set - up,1,2,0
set up,1,6,0
set up as,1,2,0
sever,1,2,2
severance,1,2,2
severe,1,5,6
severity,1,2,4
sewing,1,2,4
sew,1,2,2
sew up,1,2,0
sexless,1,2,3
sexual,1,2,3
shabby,1,3,2
shack,1,2,3
shades,1,4,14
shadowy,1,2,3
shady,1,2,4
shaggy,1,2,2
shakedown,1,4,4
shakes,1,2,15
shake down,1,5,0
shake up,1,3,0
shaky,1,2,3
shall,1,3,0
shameless,1,2,1
shanghai,1,2,2
shank,1,3,9
shatter,1,4,3
shaver,1,2,3
shaving,1,2,9
sheaf,1,2,1
shear,1,4,6
shears,1,2,7
sheathe,1,2,3
sheathing,1,2,4
sheath,1,4,3
she'd,1,2,0
sheep,1,5,3
sheepskin,1,2,3
sheet anchor,1,2,0
sheikh,1,2,1
shelf,1,4,2
she'll,1,2,0
shellfish,1,2,2
shelve,1,3,2
shenanigan,1,2,2
sherbet,1,2,1
sheriff,1,2,1
she's,1,2,0
shilling,1,3,7
shindig,1,2,1
shining,1,2,15
shipment,1,2,2
shipping,1,3,7
shirt,1,4,2
shirtsleeve,1,3,1
shirtwaist,1,2,1
shivers,1,2,4
shivery,1,2,2
shocking,1,2,9
shoestring,1,3,2
shoot down,1,2,0
shoot off,1,2,0
shoot out,1,2,0
shoot up,1,2,0
shopworn,1,2,2
shortcake,1,2,1
shortly,1,4,5
shorts,1,2,7
shortsighted,1,2,3
short - circuit,1,2,0
short of,1,2,0
short order,1,2,0
shorty,1,2,0
should,1,13,0
shouting,1,3,6
shove off,1,2,0
showing,1,3,14
showman,1,2,2
show off,1,2,0
show up,1,4,0
shredder,1,2,1
shrew,1,2,2
shrewd,1,2,2
shrill,1,2,4
shrimp,1,2,4
shunt,1,2,5
shush,1,2,1
shut,1,3,5
shut down,1,2,0
shut off,1,2,0
shut up,1,4,0
sicken,1,2,4
sickly,1,3,2
sickness,1,2,3
sick,1,14,9
sidelight,1,4,1
sideline,1,3,4
sideshow,1,2,2
sidestep,1,2,2
sideways,1,2,5
siding,1,2,3
siege,1,3,1
sift,1,4,4
signalman,1,2,1
signature,1,3,5
significant,1,2,4
signify,1,3,3
sign off,1,2,0
sign on,1,2,0
silken,1,2,1
silk,1,5,2
silo,1,2,2
silvery,1,2,3
similar,1,2,5
similarity,1,2,2
similarly,1,2,1
similitude,1,2,2
simple - minded,1,2,0
simplicity,1,2,5
simply,1,3,4
simulation,1,2,4
sincerely,1,2,2
sinew,1,2,2
sinewy,1,2,3
sinful,1,2,3
singing,1,3,10
singleness,1,2,2
singsong,1,2,5
singularly,1,2,1
sing,1,6,5
sink in,1,2,0
sink into,1,2,0
Sino -,1,2,0
sir,1,3,2
Sir,1,2,2
siren,1,3,5
sisterhood,1,3,3
sister,1,6,4
sister - in - law,1,3,0
sitter,1,3,5
situated,1,2,3
situation,1,3,5
sit back,1,2,0
sit - down,1,2,0
sit for,1,2,0
sit in,1,2,0
sit on,1,3,0
sit out,1,2,0
sit up,1,5,0
sixpence,1,2,1
six,1,3,3
sixty,1,2,2
sixty - four,1,2,0
skein,1,2,1
skeleton,1,6,4
skew,1,2,2
skim,1,4,10
skimmer,1,2,4
ski jump,1,2,0
skittish,1,2,1
skittles,1,2,3
skull,1,2,1
slab,1,2,1
slag,1,2,2
slake,1,2,3
slangy,1,2,1
slaphappy,1,2,2
slavery,1,2,3
slave driver,1,2,0
slave labour,1,2,0
slavish,1,2,2
sleeper,1,7,9
sleepless,1,2,2
sleep in,1,2,0
sleep off,1,2,0
sleep out,1,2,0
sleepy,1,3,1
sleeve,1,8,2
sleight of hand,1,2,0
slender,1,3,5
slicker,1,2,7
slightly,1,2,2
slime,1,2,2
slimy,1,2,2
slippery,1,4,2
slips,1,2,26
slipstream,1,2,1
slither,1,2,1
sloop,1,2,1
sloppy,1,4,6
slosh,1,3,3
sloth,1,2,3
slot machine,1,2,0
slough off,1,2,0
slow - down,1,2,0
sludge,1,3,2
slummy,1,2,1
slush,1,2,3
slut,1,2,2
sly,1,3,1
smacker,1,2,2
smash - up,1,2,0
smell out,1,2,0
smite,1,3,3
smith,1,2,10
smock,1,2,2
smoke out,1,2,0
smoker,1,3,3
smokescreen,1,2,2
smokestack,1,2,1
smoking,1,2,5
smoky,1,2,2
snail,1,2,3
snappy,1,3,5
snap at,1,2,0
sneaking,1,2,5
snicker,1,2,2
sniffy,1,2,1
snifter,1,2,1
snivel,1,2,5
snob,1,3,1
